id_,label,filename,x1,y1,x2,y2,pose,truncated,occluded,difficult
1147,with_mask,maksssksksss183.xml,158,63,189,99,Unspecified,0,0,0
1148,with_mask,maksssksksss183.xml,198,56,241,104,Unspecified,0,0,0
1149,without_mask,maksssksksss183.xml,372,108,390,128,Unspecified,0,0,0
1150,without_mask,maksssksksss183.xml,35,109,50,130,Unspecified,0,0,0
1151,with_mask,maksssksksss200.xml,5,185,110,287,Unspecified,0,0,0
1152,with_mask,maksssksksss200.xml,115,130,180,192,Unspecified,0,0,0
1153,with_mask,maksssksksss200.xml,215,94,301,195,Unspecified,0,0,0
1154,with_mask,maksssksksss423.xml,3,49,16,64,Unspecified,0,0,0
1155,with_mask,maksssksksss423.xml,42,11,66,40,Unspecified,0,0,0
1156,with_mask,maksssksksss423.xml,100,66,109,82,Unspecified,0,0,0
1157,mask_weared_incorrect,maksssksksss423.xml,144,68,155,81,Unspecified,0,0,0
1158,with_mask,maksssksksss423.xml,157,24,170,45,Unspecified,0,0,0
1159,with_mask,maksssksksss423.xml,202,29,212,48,Unspecified,0,0,0
1160,with_mask,maksssksksss423.xml,197,45,208,60,Unspecified,0,0,0
1161,with_mask,maksssksksss423.xml,256,44,270,60,Unspecified,0,0,0
1162,with_mask,maksssksksss423.xml,276,46,289,62,Unspecified,0,0,0
1163,with_mask,maksssksksss423.xml,305,63,312,73,Unspecified,0,0,0
1164,with_mask,maksssksksss423.xml,320,48,335,64,Unspecified,0,0,0
1165,with_mask,maksssksksss423.xml,351,55,363,69,Unspecified,0,0,0
1166,with_mask,maksssksksss423.xml,366,55,376,70,Unspecified,0,0,0
1167,without_mask,maksssksksss361.xml,37,60,60,88,Unspecified,0,0,0
1168,with_mask,maksssksksss361.xml,194,71,230,107,Unspecified,0,0,0
1169,without_mask,maksssksksss361.xml,329,25,352,52,Unspecified,0,0,0
1170,with_mask,maksssksksss25.xml,122,68,195,152,Unspecified,0,0,0
1171,mask_weared_incorrect,maksssksksss24.xml,105,76,161,116,Unspecified,0,0,0
1172,without_mask,maksssksksss772.xml,45,190,80,235,Unspecified,0,0,0
1173,without_mask,maksssksksss772.xml,108,150,169,212,Unspecified,0,0,0
1174,with_mask,maksssksksss845.xml,101,197,180,306,Unspecified,0,0,0
1175,with_mask,maksssksksss447.xml,108,60,127,79,Unspecified,0,0,0
1176,with_mask,maksssksksss447.xml,201,84,217,102,Unspecified,0,0,0
1177,with_mask,maksssksksss447.xml,313,74,331,97,Unspecified,0,0,0
1178,with_mask,maksssksksss454.xml,143,97,255,211,Unspecified,0,0,0
1179,with_mask,maksssksksss637.xml,37,36,55,54,Unspecified,0,0,0
1180,with_mask,maksssksksss637.xml,162,24,192,54,Unspecified,0,0,0
1181,with_mask,maksssksksss637.xml,176,109,202,127,Unspecified,0,0,0
1182,with_mask,maksssksksss637.xml,261,36,287,63,Unspecified,0,0,0
1183,with_mask,maksssksksss637.xml,312,33,329,45,Unspecified,0,0,0
1184,with_mask,maksssksksss637.xml,357,27,371,42,Unspecified,0,0,0
1185,with_mask,maksssksksss791.xml,124,121,213,264,Unspecified,0,0,0
1186,mask_weared_incorrect,maksssksksss659.xml,113,97,252,251,Unspecified,0,0,0
1187,without_mask,maksssksksss473.xml,53,79,91,123,Unspecified,0,0,0
1188,with_mask,maksssksksss473.xml,110,49,144,83,Unspecified,0,0,0
1189,with_mask,maksssksksss473.xml,244,28,276,67,Unspecified,0,0,0
1190,with_mask,maksssksksss473.xml,300,75,332,112,Unspecified,0,0,0
1191,without_mask,maksssksksss218.xml,139,223,251,371,Unspecified,0,0,0
1192,with_mask,maksssksksss808.xml,109,134,206,253,Unspecified,0,0,0
1193,with_mask,maksssksksss640.xml,21,48,77,104,Unspecified,0,0,0
1194,with_mask,maksssksksss640.xml,118,84,163,131,Unspecified,0,0,0
1195,with_mask,maksssksksss640.xml,157,113,189,146,Unspecified,0,0,0
1196,with_mask,maksssksksss640.xml,172,65,202,95,Unspecified,0,0,0
1197,with_mask,maksssksksss640.xml,195,103,240,150,Unspecified,0,0,0
1198,with_mask,maksssksksss640.xml,260,129,302,173,Unspecified,0,0,0
1199,with_mask,maksssksksss640.xml,283,42,314,71,Unspecified,0,0,0
1200,mask_weared_incorrect,maksssksksss640.xml,364,84,399,121,Unspecified,0,0,0
1201,without_mask,maksssksksss750.xml,73,168,79,177,Unspecified,0,0,0
1202,without_mask,maksssksksss750.xml,133,153,140,163,Unspecified,0,0,0
1203,without_mask,maksssksksss750.xml,191,152,197,163,Unspecified,0,0,0
1204,without_mask,maksssksksss750.xml,225,154,234,166,Unspecified,0,0,0
1205,without_mask,maksssksksss750.xml,261,152,271,163,Unspecified,0,0,0
1206,without_mask,maksssksksss750.xml,287,158,296,169,Unspecified,0,0,0
1207,without_mask,maksssksksss750.xml,346,152,356,163,Unspecified,0,0,0
1208,with_mask,maksssksksss223.xml,143,92,166,119,Unspecified,0,0,0
1209,with_mask,maksssksksss223.xml,138,51,169,67,Unspecified,0,0,0
1210,with_mask,maksssksksss223.xml,247,135,271,170,Unspecified,0,0,0
1211,with_mask,maksssksksss223.xml,224,105,240,135,Unspecified,0,0,0
1212,with_mask,maksssksksss223.xml,274,54,284,65,Unspecified,0,0,0
1213,mask_weared_incorrect,maksssksksss223.xml,100,49,113,61,Unspecified,0,0,0
1214,without_mask,maksssksksss223.xml,30,50,38,58,Unspecified,0,0,0
1215,without_mask,maksssksksss223.xml,199,43,209,56,Unspecified,0,0,0
1216,without_mask,maksssksksss223.xml,298,39,306,52,Unspecified,0,0,0
1217,without_mask,maksssksksss223.xml,224,83,239,97,Unspecified,0,0,0
1218,with_mask,maksssksksss223.xml,352,73,363,82,Unspecified,0,0,0
1219,without_mask,maksssksksss223.xml,367,76,382,92,Unspecified,0,0,0
1220,without_mask,maksssksksss223.xml,371,100,382,123,Unspecified,0,0,0
1221,without_mask,maksssksksss223.xml,381,76,393,88,Unspecified,0,0,0
1222,with_mask,maksssksksss673.xml,32,165,67,202,Unspecified,0,0,0
1223,with_mask,maksssksksss673.xml,171,193,204,229,Unspecified,0,0,0
1224,mask_weared_incorrect,maksssksksss673.xml,279,172,313,213,Unspecified,0,0,0
1225,without_mask,maksssksksss673.xml,102,199,118,220,Unspecified,0,0,0
1226,without_mask,maksssksksss673.xml,240,189,258,210,Unspecified,0,0,0
1227,with_mask,maksssksksss550.xml,118,78,239,204,Unspecified,0,0,0
1228,with_mask,maksssksksss372.xml,95,33,116,59,Unspecified,0,0,0
1229,with_mask,maksssksksss372.xml,165,19,186,43,Unspecified,0,0,0
1230,with_mask,maksssksksss417.xml,115,200,217,338,Unspecified,0,0,0
1231,with_mask,maksssksksss681.xml,81,174,222,331,Unspecified,0,0,0
1232,with_mask,maksssksksss275.xml,56,241,145,334,Unspecified,0,0,0
1233,with_mask,maksssksksss828.xml,65,174,180,323,Unspecified,0,0,0
1234,with_mask,maksssksksss664.xml,110,70,176,140,Unspecified,0,0,0
1235,with_mask,maksssksksss605.xml,132,47,159,81,Unspecified,0,0,0
1236,with_mask,maksssksksss245.xml,32,25,57,54,Unspecified,0,0,0
1237,with_mask,maksssksksss245.xml,23,162,38,179,Unspecified,0,0,0
1238,with_mask,maksssksksss245.xml,64,164,82,183,Unspecified,0,0,0
1239,with_mask,maksssksksss245.xml,168,124,197,154,Unspecified,0,0,0
1240,with_mask,maksssksksss245.xml,227,157,248,181,Unspecified,0,0,0
1241,with_mask,maksssksksss245.xml,360,15,379,37,Unspecified,0,0,0
1242,with_mask,maksssksksss245.xml,339,19,354,39,Unspecified,0,0,0
1243,with_mask,maksssksksss389.xml,123,148,188,217,Unspecified,0,0,0
1244,with_mask,maksssksksss389.xml,1,231,57,295,Unspecified,0,0,0
1245,with_mask,maksssksksss389.xml,15,67,62,116,Unspecified,0,0,0
1246,with_mask,maksssksksss389.xml,114,74,159,116,Unspecified,0,0,0
1247,with_mask,maksssksksss389.xml,236,80,293,135,Unspecified,0,0,0
1248,with_mask,maksssksksss389.xml,191,30,233,78,Unspecified,0,0,0
1249,with_mask,maksssksksss389.xml,279,10,317,52,Unspecified,0,0,0
1250,with_mask,maksssksksss389.xml,1,84,21,117,Unspecified,0,0,0
1251,with_mask,maksssksksss389.xml,330,18,368,53,Unspecified,0,0,0
1252,with_mask,maksssksksss389.xml,246,13,273,47,Unspecified,0,0,0
1253,without_mask,maksssksksss389.xml,163,44,191,75,Unspecified,0,0,0
1254,without_mask,maksssksksss389.xml,339,59,393,111,Unspecified,0,0,0
1255,with_mask,maksssksksss364.xml,83,56,117,95,Unspecified,0,0,0
1256,with_mask,maksssksksss364.xml,179,51,212,87,Unspecified,0,0,0
1257,with_mask,maksssksksss364.xml,263,62,295,101,Unspecified,0,0,0
1258,with_mask,maksssksksss734.xml,93,44,150,100,Unspecified,0,0,0
1259,without_mask,maksssksksss699.xml,18,82,64,131,Unspecified,0,0,0
1260,without_mask,maksssksksss699.xml,18,198,66,245,Unspecified,0,0,0
1261,with_mask,maksssksksss699.xml,237,136,288,186,Unspecified,0,0,0
1262,without_mask,maksssksksss699.xml,113,47,148,73,Unspecified,0,0,0
1263,without_mask,maksssksksss699.xml,278,17,320,68,Unspecified,0,0,0
1264,without_mask,maksssksksss699.xml,340,98,383,139,Unspecified,0,0,0
1265,without_mask,maksssksksss699.xml,342,217,396,256,Unspecified,0,0,0
1266,without_mask,maksssksksss729.xml,89,284,176,400,Unspecified,0,0,0
1267,with_mask,maksssksksss219.xml,120,122,184,194,Unspecified,0,0,0
1268,with_mask,maksssksksss219.xml,266,92,323,151,Unspecified,0,0,0
1269,with_mask,maksssksksss485.xml,142,280,225,387,Unspecified,0,0,0
1270,with_mask,maksssksksss252.xml,109,65,213,161,Unspecified,0,0,0
1271,with_mask,maksssksksss224.xml,214,112,298,200,Unspecified,0,0,0
1272,without_mask,maksssksksss477.xml,36,15,52,33,Unspecified,0,0,0
1273,without_mask,maksssksksss477.xml,62,49,81,67,Unspecified,0,0,0
1274,without_mask,maksssksksss477.xml,57,90,78,111,Unspecified,0,0,0
1275,with_mask,maksssksksss477.xml,45,138,65,157,Unspecified,0,0,0
1276,without_mask,maksssksksss477.xml,181,32,198,50,Unspecified,0,0,0
1277,with_mask,maksssksksss477.xml,162,73,182,91,Unspecified,0,0,0
1278,with_mask,maksssksksss477.xml,179,99,198,117,Unspecified,0,0,0
1279,with_mask,maksssksksss477.xml,168,144,189,165,Unspecified,0,0,0
1280,with_mask,maksssksksss477.xml,288,9,306,26,Unspecified,0,0,0
1281,with_mask,maksssksksss477.xml,319,36,339,53,Unspecified,0,0,0
1282,without_mask,maksssksksss477.xml,315,71,332,85,Unspecified,0,0,0
1283,without_mask,maksssksksss477.xml,273,105,291,124,Unspecified,0,0,0
1284,with_mask,maksssksksss477.xml,308,162,328,173,Unspecified,0,0,0
1285,with_mask,maksssksksss311.xml,176,38,222,92,Unspecified,0,0,0
1286,with_mask,maksssksksss311.xml,222,57,252,84,Unspecified,0,0,0
1287,with_mask,maksssksksss311.xml,300,32,326,57,Unspecified,0,0,0
1288,with_mask,maksssksksss311.xml,31,34,63,61,Unspecified,0,0,0
1289,with_mask,maksssksksss311.xml,77,47,107,68,Unspecified,0,0,0
1290,with_mask,maksssksksss135.xml,49,157,144,225,Unspecified,0,0,0
1291,with_mask,maksssksksss135.xml,151,67,270,198,Unspecified,0,0,0
1292,with_mask,maksssksksss718.xml,61,39,96,95,Unspecified,0,0,0
1293,with_mask,maksssksksss718.xml,90,49,136,110,Unspecified,0,0,0
1294,with_mask,maksssksksss718.xml,157,50,193,103,Unspecified,0,0,0
1295,with_mask,maksssksksss718.xml,205,73,233,113,Unspecified,0,0,0
1296,with_mask,maksssksksss718.xml,251,42,274,82,Unspecified,0,0,0
1297,with_mask,maksssksksss718.xml,285,71,311,104,Unspecified,0,0,0
1298,mask_weared_incorrect,maksssksksss718.xml,312,69,328,98,Unspecified,0,0,0
1299,with_mask,maksssksksss718.xml,322,61,335,86,Unspecified,0,0,0
1300,with_mask,maksssksksss718.xml,342,75,357,95,Unspecified,0,0,0
1301,with_mask,maksssksksss192.xml,112,40,157,87,Unspecified,0,0,0
1302,with_mask,maksssksksss18.xml,134,86,192,148,Unspecified,0,0,0
1303,with_mask,maksssksksss18.xml,299,159,354,217,Unspecified,0,0,0
1304,with_mask,maksssksksss334.xml,96,74,136,127,Unspecified,0,0,0
1305,with_mask,maksssksksss334.xml,193,100,234,146,Unspecified,0,0,0
1306,with_mask,maksssksksss334.xml,259,105,305,151,Unspecified,0,0,0
1307,without_mask,maksssksksss334.xml,334,106,367,144,Unspecified,0,0,0
1308,with_mask,maksssksksss230.xml,16,191,92,265,Unspecified,0,0,0
1309,with_mask,maksssksksss230.xml,124,92,183,147,Unspecified,0,0,0
1310,with_mask,maksssksksss230.xml,196,39,249,93,Unspecified,0,0,0
1311,with_mask,maksssksksss230.xml,307,180,388,260,Unspecified,0,0,0
1312,with_mask,maksssksksss230.xml,424,153,512,242,Unspecified,0,0,0
1313,with_mask,maksssksksss519.xml,133,82,157,109,Unspecified,0,0,0
1314,with_mask,maksssksksss519.xml,217,76,243,103,Unspecified,0,0,0
1315,with_mask,maksssksksss519.xml,322,62,341,83,Unspecified,0,0,0
1316,with_mask,maksssksksss308.xml,209,64,232,84,Unspecified,0,0,0
1317,with_mask,maksssksksss308.xml,238,53,261,77,Unspecified,0,0,0
1318,with_mask,maksssksksss308.xml,270,77,286,96,Unspecified,0,0,0
1319,with_mask,maksssksksss554.xml,96,44,117,73,Unspecified,0,0,0
1320,with_mask,maksssksksss554.xml,84,162,106,182,Unspecified,0,0,0
1321,with_mask,maksssksksss554.xml,167,50,193,83,Unspecified,0,0,0
1322,with_mask,maksssksksss554.xml,229,24,265,71,Unspecified,0,0,0
1323,with_mask,maksssksksss554.xml,265,57,289,89,Unspecified,0,0,0
1324,without_mask,maksssksksss168.xml,40,74,62,90,Unspecified,0,0,0
1325,with_mask,maksssksksss168.xml,35,116,51,133,Unspecified,0,0,0
1326,with_mask,maksssksksss168.xml,85,79,97,90,Unspecified,0,0,0
1327,with_mask,maksssksksss168.xml,169,66,287,188,Unspecified,0,0,0
1328,without_mask,maksssksksss168.xml,363,51,384,81,Unspecified,0,0,0
1329,mask_weared_incorrect,maksssksksss309.xml,109,50,172,114,Unspecified,0,0,0
1330,with_mask,maksssksksss687.xml,57,211,168,353,Unspecified,0,0,0
1331,with_mask,maksssksksss508.xml,69,96,146,173,Unspecified,0,0,0
1332,with_mask,maksssksksss508.xml,196,38,254,103,Unspecified,0,0,0
1333,with_mask,maksssksksss508.xml,253,90,319,164,Unspecified,0,0,0
1334,with_mask,maksssksksss508.xml,326,77,363,121,Unspecified,0,0,0
1335,with_mask,maksssksksss374.xml,183,21,215,51,Unspecified,0,0,0
1336,with_mask,maksssksksss374.xml,28,91,52,113,Unspecified,0,0,0
1337,with_mask,maksssksksss374.xml,191,143,225,182,Unspecified,0,0,0
1338,without_mask,maksssksksss374.xml,314,30,345,61,Unspecified,0,0,0
1339,with_mask,maksssksksss374.xml,92,64,123,89,Unspecified,0,0,0
1340,with_mask,maksssksksss283.xml,77,206,170,323,Unspecified,0,0,0
1341,with_mask,maksssksksss288.xml,28,201,52,216,Unspecified,0,0,0
1342,with_mask,maksssksksss288.xml,143,93,175,126,Unspecified,0,0,0
1343,with_mask,maksssksksss288.xml,198,97,229,125,Unspecified,0,0,0
1344,with_mask,maksssksksss582.xml,160,127,321,309,Unspecified,0,0,0
1345,without_mask,maksssksksss537.xml,95,177,195,295,Unspecified,0,0,0
1346,with_mask,maksssksksss635.xml,79,112,232,318,Unspecified,0,0,0
1347,with_mask,maksssksksss111.xml,17,182,35,202,Unspecified,0,0,0
1348,with_mask,maksssksksss111.xml,17,101,25,116,Unspecified,0,0,0
1349,with_mask,maksssksksss111.xml,48,98,61,113,Unspecified,0,0,0
1350,without_mask,maksssksksss111.xml,17,127,27,144,Unspecified,0,0,0
1351,without_mask,maksssksksss111.xml,5,133,14,152,Unspecified,0,0,0
1352,with_mask,maksssksksss111.xml,109,59,132,82,Unspecified,0,0,0
1353,with_mask,maksssksksss111.xml,140,64,161,85,Unspecified,0,0,0
1354,with_mask,maksssksksss111.xml,184,68,207,93,Unspecified,0,0,0
1355,with_mask,maksssksksss111.xml,248,73,267,95,Unspecified,0,0,0
1356,with_mask,maksssksksss111.xml,291,65,314,90,Unspecified,0,0,0
1357,with_mask,maksssksksss111.xml,383,96,397,110,Unspecified,0,0,0
1358,without_mask,maksssksksss111.xml,383,125,398,145,Unspecified,0,0,0
1359,with_mask,maksssksksss312.xml,49,124,72,149,Unspecified,0,0,0
1360,with_mask,maksssksksss312.xml,157,169,182,194,Unspecified,0,0,0
1361,with_mask,maksssksksss312.xml,188,112,217,140,Unspecified,0,0,0
1362,with_mask,maksssksksss235.xml,310,80,342,116,Unspecified,0,0,0
1363,with_mask,maksssksksss235.xml,221,104,231,119,Unspecified,0,0,0
1364,with_mask,maksssksksss235.xml,247,106,264,118,Unspecified,0,0,0
1365,with_mask,maksssksksss235.xml,265,103,274,114,Unspecified,0,0,0
1366,without_mask,maksssksksss68.xml,141,187,237,307,Unspecified,0,0,0
1367,with_mask,maksssksksss176.xml,132,55,157,97,Unspecified,0,0,0
1368,with_mask,maksssksksss176.xml,15,68,47,104,Unspecified,0,0,0
1369,with_mask,maksssksksss176.xml,55,47,81,80,Unspecified,0,0,0
1370,with_mask,maksssksksss176.xml,144,95,169,128,Unspecified,0,0,0
1371,with_mask,maksssksksss176.xml,166,66,189,95,Unspecified,0,0,0
1372,with_mask,maksssksksss176.xml,222,47,260,82,Unspecified,0,0,0
1373,with_mask,maksssksksss176.xml,89,60,104,86,Unspecified,0,0,0
1374,mask_weared_incorrect,maksssksksss176.xml,237,86,277,135,Unspecified,0,0,0
1375,without_mask,maksssksksss176.xml,291,79,319,115,Unspecified,0,0,0
1376,without_mask,maksssksksss176.xml,371,63,392,90,Unspecified,0,0,0
1377,without_mask,maksssksksss176.xml,387,59,400,92,Unspecified,0,0,0
1378,with_mask,maksssksksss178.xml,91,41,126,76,Unspecified,0,0,0
1379,without_mask,maksssksksss178.xml,193,86,214,112,Unspecified,0,0,0
1380,without_mask,maksssksksss178.xml,245,90,265,112,Unspecified,0,0,0
1381,with_mask,maksssksksss291.xml,136,259,200,359,Unspecified,0,0,0
1382,with_mask,maksssksksss779.xml,23,43,59,82,Unspecified,0,0,0
1383,with_mask,maksssksksss779.xml,77,20,112,61,Unspecified,0,0,0
1384,with_mask,maksssksksss779.xml,139,41,163,71,Unspecified,0,0,0
1385,with_mask,maksssksksss779.xml,189,71,212,98,Unspecified,0,0,0
1386,with_mask,maksssksksss779.xml,323,77,335,97,Unspecified,0,0,0
1387,with_mask,maksssksksss400.xml,87,117,136,171,Unspecified,0,0,0
1388,with_mask,maksssksksss400.xml,165,95,214,148,Unspecified,0,0,0
1389,with_mask,maksssksksss400.xml,281,84,331,135,Unspecified,0,0,0
1390,with_mask,maksssksksss344.xml,80,40,90,50,Unspecified,0,0,0
1391,with_mask,maksssksksss344.xml,96,14,110,27,Unspecified,0,0,0
1392,with_mask,maksssksksss344.xml,236,25,261,50,Unspecified,0,0,0
1393,with_mask,maksssksksss344.xml,318,94,342,115,Unspecified,0,0,0
1394,with_mask,maksssksksss96.xml,102,97,140,135,Unspecified,0,0,0
1395,without_mask,maksssksksss96.xml,64,151,110,201,Unspecified,0,0,0
1396,without_mask,maksssksksss96.xml,251,88,282,124,Unspecified,0,0,0
1397,with_mask,maksssksksss96.xml,296,153,335,195,Unspecified,0,0,0
1398,with_mask,maksssksksss382.xml,324,89,340,111,Unspecified,0,0,0
1399,with_mask,maksssksksss382.xml,256,111,274,128,Unspecified,0,0,0
1400,with_mask,maksssksksss382.xml,195,96,215,114,Unspecified,0,0,0
1401,with_mask,maksssksksss382.xml,139,105,158,126,Unspecified,0,0,0
1402,with_mask,maksssksksss382.xml,64,95,82,121,Unspecified,0,0,0
1403,mask_weared_incorrect,maksssksksss386.xml,83,43,110,75,Unspecified,0,0,0
1404,with_mask,maksssksksss386.xml,139,65,167,94,Unspecified,0,0,0
1405,with_mask,maksssksksss386.xml,185,70,204,89,Unspecified,0,0,0
1406,with_mask,maksssksksss386.xml,228,67,248,88,Unspecified,0,0,0
1407,with_mask,maksssksksss386.xml,249,76,262,90,Unspecified,0,0,0
1408,with_mask,maksssksksss386.xml,262,68,273,81,Unspecified,0,0,0
1409,without_mask,maksssksksss386.xml,283,73,288,80,Unspecified,0,0,0
1410,without_mask,maksssksksss386.xml,290,72,295,78,Unspecified,0,0,0
1411,with_mask,maksssksksss386.xml,314,75,320,81,Unspecified,0,0,0
1412,with_mask,maksssksksss558.xml,5,134,73,206,Unspecified,0,0,0
1413,with_mask,maksssksksss558.xml,85,118,126,161,Unspecified,0,0,0
1414,without_mask,maksssksksss558.xml,108,74,134,98,Unspecified,0,0,0
1415,with_mask,maksssksksss558.xml,148,100,182,133,Unspecified,0,0,0
1416,without_mask,maksssksksss558.xml,184,67,198,94,Unspecified,0,0,0
1417,with_mask,maksssksksss558.xml,198,72,241,120,Unspecified,0,0,0
1418,with_mask,maksssksksss558.xml,241,75,275,116,Unspecified,0,0,0
1419,without_mask,maksssksksss558.xml,261,22,279,41,Unspecified,0,0,0
1420,with_mask,maksssksksss558.xml,337,40,356,57,Unspecified,0,0,0
1421,with_mask,maksssksksss558.xml,357,30,379,53,Unspecified,0,0,0
1422,with_mask,maksssksksss558.xml,287,62,306,81,Unspecified,0,0,0
1423,with_mask,maksssksksss558.xml,299,79,328,111,Unspecified,0,0,0
1424,with_mask,maksssksksss558.xml,371,84,398,115,Unspecified,0,0,0
1425,with_mask,maksssksksss558.xml,275,187,329,225,Unspecified,0,0,0
1426,with_mask,maksssksksss558.xml,171,17,184,30,Unspecified,0,0,0
1427,without_mask,maksssksksss558.xml,233,23,245,39,Unspecified,0,0,0
1428,without_mask,maksssksksss558.xml,305,6,318,17,Unspecified,0,0,0
1429,with_mask,maksssksksss331.xml,25,69,48,93,Unspecified,0,0,0
1430,mask_weared_incorrect,maksssksksss331.xml,88,87,107,106,Unspecified,0,0,0
1431,with_mask,maksssksksss331.xml,128,61,149,84,Unspecified,0,0,0
1432,with_mask,maksssksksss331.xml,127,157,168,209,Unspecified,0,0,0
1433,with_mask,maksssksksss331.xml,147,110,181,145,Unspecified,0,0,0
1434,with_mask,maksssksksss331.xml,208,61,220,77,Unspecified,0,0,0
1435,with_mask,maksssksksss331.xml,229,96,265,137,Unspecified,0,0,0
1436,mask_weared_incorrect,maksssksksss331.xml,263,46,277,65,Unspecified,0,0,0
1437,with_mask,maksssksksss331.xml,270,72,288,92,Unspecified,0,0,0
1438,with_mask,maksssksksss331.xml,298,108,321,133,Unspecified,0,0,0
1439,with_mask,maksssksksss331.xml,308,65,328,86,Unspecified,0,0,0
1440,with_mask,maksssksksss331.xml,334,119,381,163,Unspecified,0,0,0
1441,with_mask,maksssksksss331.xml,365,49,380,65,Unspecified,0,0,0
1442,with_mask,maksssksksss331.xml,342,49,358,67,Unspecified,0,0,0
1443,with_mask,maksssksksss331.xml,1,148,23,179,Unspecified,0,0,0
1444,with_mask,maksssksksss678.xml,188,50,227,89,Unspecified,0,0,0
1445,with_mask,maksssksksss678.xml,363,104,389,139,Unspecified,0,0,0
